latitude,longitude,mag,latlon
-16.8041,-14.1759,5.0,"-14.1759,-16.8041"
-5.521,150.696,4.8,"150.696,-5.521"
-19.796,-69.387,4.9,"-69.387,-19.796"
23.8976,141.8802,4.5,"141.8802,23.8976"
-6.2847,149.8897,4.8,"149.8897,-6.2847"
10.166,-103.863,5.5,"-103.863,10.166"
22.918000000000006,120.795,6.3,"120.795,22.918000000000006"
-10.951,162.161,6.8,"162.161,-10.951"
-10.054,160.975,4.6,"160.975,-10.054"
60.926,167.118,5.1,"167.118,60.926"
-25.0282,179.5462,4.6,"179.5462,-25.0282"
34.195,138.558,4.6,"138.558,34.195"
-5.084,153.02200000000005,4.8,"153.02200000000005,-5.084"
-22.253,169.683,7.1,"169.683,-22.253"
-11.076,164.771,5.9,"164.771,-11.076"
-25.281,-179.18900000000005,4.7,"-179.18900000000005,-25.281"
52.822,173.717,4.5,"173.717,52.822"
-3.0224,141.9024,4.6,"141.9024,-3.0224"
-17.7869,-179.6108,5.8,"-179.6108,-17.7869"
27.229,143.387,4.8,"143.387,27.229"
-46.91,165.703,4.7,"165.703,-46.91"
-5.0939999999999985,153.11,5.4,"153.11,-5.0939999999999985"
25.32,103.1386,4.6,"103.1386,25.32"
-1.829,99.863,4.7,"99.863,-1.829"
3.557,126.648,4.7,"126.648,3.557"
27.01,-111.414,5.0,"-111.414,27.01"
26.727,57.685,4.9,"57.685,26.727"
-4.415,153.56,4.6,"153.56,-4.415"
12.023,44.136,4.9,"44.136,12.023"
38.643,-15.654000000000002,4.5,"-15.654000000000002,38.643"
-27.1916,-71.2176,4.5,"-71.2176,-27.1916"
-5.8646,147.612,4.9,"147.612,-5.8646"
-27.339,66.5091,4.5,"66.5091,-27.339"
39.41,20.5,4.7,"20.5,39.41"
-14.076,166.774,4.7,"166.774,-14.076"
39.792,143.67700000000005,4.5,"143.67700000000005,39.792"
-25.6188,69.9431,4.7,"69.9431,-25.6188"
33.901,133.453,5.1,"133.453,33.901"
-37.705,-73.65100000000002,5.3,"-73.65100000000002,-37.705"
-11.4078,166.2847,4.6,"166.2847,-11.4078"
-4.1789999999999985,142.893,4.5,"142.893,-4.1789999999999985"
-34.3495,116.8696,4.5,"116.8696,-34.3495"
55.1858,167.1448,5.4,"167.1448,55.1858"
-6.997000000000001,129.689,4.8,"129.689,-6.997000000000001"
33.342,142.222,5.0,"142.222,33.342"
-2.2799,-12.3304,4.7,"-12.3304,-2.2799"
-41.1742,85.4381,4.8,"85.4381,-41.1742"
-21.1596,168.3827,4.8,"168.3827,-21.1596"
-4.957,139.719,4.6,"139.719,-4.957"
12.697,-88.49700000000001,4.7,"-88.49700000000001,12.697"
26.992,128.238,4.9,"128.238,26.992"
37.552,142.214,7.0,"142.214,37.552"
25.699,129.89,4.5,"129.89,25.699"
14.484000000000002,56.359,4.7,"56.359,14.484000000000002"
34.319,85.698,4.7,"85.698,34.319"
13.853,93.198,4.8,"93.198,13.853"
41.544,142.05,4.5,"142.05,41.544"
14.6356,-93.4619,4.5,"-93.4619,14.6356"
0.4694,-79.7804,4.6,"-79.7804,0.4694"
-58.236,-29.118,4.5,"-29.118,-58.236"
-54.852,146.075,4.6,"146.075,-54.852"
4.5302,125.682,4.6,"125.682,4.5302"
-36.0854,-73.3573,4.5,"-73.3573,-36.0854"
15.345,-98.416,4.5,"-98.416,15.345"
-24.373,-112.025,5.1,"-112.025,-24.373"
5.1652,125.1415,4.5,"125.1415,5.1652"
12.745,92.424,5.1,"92.424,12.745"
-9.006,158.157,4.5,"158.157,-9.006"
-20.1851,170.1056,4.8,"170.1056,-20.1851"
25.31,140.713,4.5,"140.713,25.31"
4.994,94.032,4.5,"94.032,4.994"
-30.4981,-177.5717,4.6,"-177.5717,-30.4981"
-0.621,134.451,5.0,"134.451,-0.621"
-9.04,158.08,5.2,"158.08,-9.04"
39.576,143.84799999999996,4.5,"143.84799999999996,39.576"
10.8649,57.2283,6.3,"57.2283,10.8649"
-41.1834,-89.791,5.1,"-89.791,-41.1834"
-20.683000000000003,168.41,5.1,"168.41,-20.683000000000003"
-6.642,154.73,4.5,"154.73,-6.642"
44.512,149.325,5.5,"149.325,44.512"
-18.363,168.487,4.6,"168.487,-18.363"
5.233,93.265,4.5,"93.265,5.233"
-14.868,166.449,5.1,"166.449,-14.868"
-4.6703,145.1711,4.5,"145.1711,-4.6703"
-33.254,-72.093,4.6,"-72.093,-33.254"
-22.2051,-67.3993,4.6,"-67.3993,-22.2051"
54.512,162.49,4.5,"162.49,54.512"
-1.653,-13.057,4.8,"-13.057,-1.653"
10.501,126.896,5.3,"126.896,10.501"
52.12300000000001,-131.395,6.6,"-131.395,52.12300000000001"
13.374,-91.049,4.5,"-91.049,13.374"
38.531,73.405,5.5,"73.405,38.531"
-31.315,-68.789,4.5,"-68.789,-31.315"
-3.415,101.685,4.9,"101.685,-3.415"
35.8212,21.7103,4.7,"21.7103,35.8212"
-5.4451,147.0569,4.6,"147.0569,-5.4451"
0.438,126.103,4.6,"126.103,0.438"
14.383,-91.2201,4.6,"-91.2201,14.383"
-14.995,167.394,4.8,"167.394,-14.995"
34.771,73.045,4.8,"73.045,34.771"
-22.424,169.46900000000005,4.7,"169.46900000000005,-22.424"
26.599,57.932,4.7,"57.932,26.599"
-24.159,-66.81,4.6,"-66.81,-24.159"
36.425,141.688,4.9,"141.688,36.425"
-19.4876,-69.0941,5.2,"-69.0941,-19.4876"
-20.318,-176.207,4.9,"-176.207,-20.318"
-10.772,166.12599999999995,5.0,"166.12599999999995,-10.772"
52.326,160.452,4.7,"160.452,52.326"
-10.8642,165.7537,4.7,"165.7537,-10.8642"
6.676,126.372,4.7,"126.372,6.676"
-23.907,179.977,4.9,"179.977,-23.907"
-9.133,158.625,5.0,"158.625,-9.133"
-7.5807,128.3625,4.7,"128.3625,-7.5807"
-6.947,155.86,5.8,"155.86,-6.947"
-13.130999999999998,166.477,4.6,"166.477,-13.130999999999998"
10.837,91.792,4.6,"91.792,10.837"
2.481,128.599,4.5,"128.599,2.481"
-11.265,165.542,4.5,"165.542,-11.265"
-19.899,-173.752,5.4,"-173.752,-19.899"
-30.4131,-72.6441,4.8,"-72.6441,-30.4131"
-2.794,139.0836,4.8,"139.0836,-2.794"
-37.4848,178.8282,4.9,"178.8282,-37.4848"
-27.834,74.0515,4.9,"74.0515,-27.834"
-3.1029,146.4315,4.9,"146.4315,-3.1029"
36.84,139.388,4.6,"139.388,36.84"
-29.102,-13.203,4.6,"-13.203,-29.102"
9.9707,124.0653,4.6,"124.0653,9.9707"
1.734,-77.294,4.7,"-77.294,1.734"
11.2456,125.0239,4.6,"125.0239,11.2456"
-9.304,110.337,4.6,"110.337,-9.304"
30.9175,-41.4537,4.8,"-41.4537,30.9175"
-6.023,142.2851,5.0,"142.2851,-6.023"
43.04,0.03,4.5,"0.03,43.04"
-5.858,153.299,4.7,"153.299,-5.858"
49.0507,-128.8594,4.9,"-128.8594,49.0507"
-6.2879999999999985,154.768,5.9,"154.768,-6.2879999999999985"
-16.4536,168.109,5.2,"168.109,-16.4536"
-29.597,-176.233,4.9,"-176.233,-29.597"
49.908,88.25,4.7,"88.25,49.908"
-6.2687,154.5046,5.0,"154.5046,-6.2687"
37.397,143.828,4.9,"143.828,37.397"
-32.1688,179.6879,4.5,"179.6879,-32.1688"
-3.626,144.111,4.7,"144.111,-3.626"
33.221,137.141,4.7,"137.141,33.221"
-41.7222,85.0933,5.1,"85.0933,-41.7222"
-19.3147,-67.2643,4.5,"-67.2643,-19.3147"
-11.457,165.0,4.7,"165.0,-11.457"
-5.1904,152.1579,4.8,"152.1579,-5.1904"
-20.137,168.046,4.6,"168.046,-20.137"
-12.886,169.255,4.5,"169.255,-12.886"
1.041,127.405,5.0,"127.405,1.041"
5.183,127.013,5.5,"127.013,5.183"
-10.5192,161.2675,4.9,"161.2675,-10.5192"
14.57,92.594,5.0,"92.594,14.57"
22.679,95.839,4.9,"95.839,22.679"
37.3739,141.4529,4.5,"141.4529,37.3739"
-31.1318,58.427,4.6,"58.427,-31.1318"
-25.8287,68.9385,4.7,"68.9385,-25.8287"
-32.9961,-179.1682,5.3,"-179.1682,-32.9961"
-7.227,156.0,4.5,"156.0,-7.227"
-10.3739,161.3151,4.5,"161.3151,-10.3739"
35.3497,136.66,4.5,"136.66,35.3497"
-20.4965,-175.6423,4.5,"-175.6423,-20.4965"
-40.296,-91.641,4.5,"-91.641,-40.296"
11.431,-70.324,5.3,"-70.324,11.431"
-11.3283,166.4621,4.9,"166.4621,-11.3283"
-2.9712,147.715,4.9,"147.715,-2.9712"
1.0288,119.9365,5.1,"119.9365,1.0288"
-7.666,-13.563,5.0,"-13.563,-7.666"
67.9109,-167.3108,5.2,"-167.3108,67.9109"
-6.477,130.161,4.9,"130.161,-6.477"
-13.342,167.1255,4.5,"167.1255,-13.342"
39.619,143.175,5.3,"143.175,39.619"
12.53,-86.87200000000001,4.5,"-86.87200000000001,12.53"
7.601,-80.617,4.5,"-80.617,7.601"
-35.725,-73.118,4.8,"-73.118,-35.725"
55.1443,164.6571,4.7,"164.6571,55.1443"
-37.3429,177.9025,4.8,"177.9025,-37.3429"
25.309,123.351,6.4,"123.351,25.309"
-18.558,-175.206,4.8,"-175.206,-18.558"
36.5553,-33.6057,4.5,"-33.6057,36.5553"
-8.962,-108.73,5.1,"-108.73,-8.962"
-6.6661,129.704,5.3,"129.704,-6.6661"
33.9592,-38.9107,4.5,"-38.9107,33.9592"
8.79,-82.88600000000002,4.6,"-82.88600000000002,8.79"
38.37300000000001,142.034,4.6,"142.034,38.37300000000001"
3.613,126.663,4.6,"126.663,3.613"
-9.653,114.2783,5.0,"114.2783,-9.653"
-13.008,-70.542,4.6,"-70.542,-13.008"
-7.765,117.805,4.8,"117.805,-7.765"
-6.584,152.22299999999996,6.6,"152.22299999999996,-6.584"
-5.443,102.633,4.7,"102.633,-5.443"
9.7865,124.1275,4.5,"124.1275,9.7865"
37.828,143.54,4.7,"143.54,37.828"
36.425,103.206,4.7,"103.206,36.425"
-57.111,-24.979,4.7,"-24.979,-57.111"
21.8202,144.59,4.7,"144.59,21.8202"
-18.444000000000006,170.04,4.6,"170.04,-18.444000000000006"
39.3508,20.4693,4.9,"20.4693,39.3508"
-5.529,151.466,4.6,"151.466,-5.529"
-3.718,128.756,4.8,"128.756,-3.718"
37.333,138.80200000000002,4.5,"138.80200000000002,37.333"
-24.156,-179.976,4.6,"-179.976,-24.156"
39.917,143.719,4.5,"143.719,39.917"
18.945,121.357,5.0,"121.357,18.945"
-38.13800000000001,49.12600000000001,4.6,"49.12600000000001,-38.13800000000001"
-15.236,67.232,4.9,"67.232,-15.236"
9.974,-70.649,5.2,"-70.649,9.974"
-11.5499,166.3346,4.8,"166.3346,-11.5499"
6.1418,125.7463,5.2,"125.7463,6.1418"
39.225,140.995,5.4,"140.995,39.225"
-34.326,-71.79899999999998,7.0,"-71.79899999999998,-34.326"
10.7424,126.3442,4.5,"126.3442,10.7424"
-54.724,-130.77100000000002,5.0,"-130.77100000000002,-54.724"
-5.1757,103.3306,4.7,"103.3306,-5.1757"
-29.316,-175.967,4.6,"-175.967,-29.316"
-58.098,-25.105,4.8,"-25.105,-58.098"
-56.1414,-27.2344,4.8,"-27.2344,-56.1414"
51.716,-171.639,5.4,"-171.639,51.716"
43.6972,148.1739,4.6,"148.1739,43.6972"
-36.94300000000001,179.93200000000004,4.8,"179.93200000000004,-36.94300000000001"
40.9506,48.6465,4.5,"48.6465,40.9506"
23.587,120.834,4.5,"120.834,23.587"
-6.589,146.161,4.5,"146.161,-6.589"
52.907,-34.626,4.7,"-34.626,52.907"
-2.4413,121.4417,4.8,"121.4417,-2.4413"
-9.429,161.286,4.7,"161.286,-9.429"
-50.627,-72.296,4.7,"-72.296,-50.627"
2.3467,-98.8623,4.9,"-98.8623,2.3467"
52.207,160.327,4.6,"160.327,52.207"
-1.0132,127.3834,4.6,"127.3834,-1.0132"
8.346,92.595,4.8,"92.595,8.346"
-6.46,103.655,4.7,"103.655,-6.46"
2.041,97.994,4.6,"97.994,2.041"
18.312,147.641,4.7,"147.641,18.312"
-32.299,-178.1158,4.8,"-178.1158,-32.299"
-7.961,108.54,4.6,"108.54,-7.961"
-17.448,-173.622,4.6,"-173.622,-17.448"
-17.925,-174.81799999999996,5.0,"-174.81799999999996,-17.925"
24.796,122.448,4.5,"122.448,24.796"
2.265,128.215,4.5,"128.215,2.265"
-1.587,99.51,4.5,"99.51,-1.587"
29.159,139.52200000000002,4.6,"139.52200000000002,29.159"
-17.8331,-178.5977,4.5,"-178.5977,-17.8331"
-14.3988,167.264,4.5,"167.264,-14.3988"
36.8267,73.2398,4.5,"73.2398,36.8267"
-26.559,178.158,5.9,"178.158,-26.559"
15.6517,-94.9001,4.7,"-94.9001,15.6517"
18.77,-104.104,7.6,"-104.104,18.77"
56.17,-157.811,4.9,"-157.811,56.17"
44.8152,81.3848,4.5,"81.3848,44.8152"
13.361,-90.642,4.5,"-90.642,13.361"
-19.423,169.583,5.0,"169.583,-19.423"
-19.86,-68.842,5.8,"-68.842,-19.86"
51.473,-178.421,5.2,"-178.421,51.473"
-23.932,-66.589,4.7,"-66.589,-23.932"
-59.17100000000001,-24.872,4.7,"-24.872,-59.17100000000001"
13.782,93.125,4.5,"93.125,13.782"
1.097,126.308,4.7,"126.308,1.097"
31.394,140.131,5.6,"140.131,31.394"
-43.0301,173.1977,4.8,"173.1977,-43.0301"
7.909,-82.786,5.3,"-82.786,7.909"
-22.676,-173.72299999999996,4.5,"-173.72299999999996,-22.676"
-1.4480000000000002,99.42,4.9,"99.42,-1.4480000000000002"
14.3313,145.4885,4.6,"145.4885,14.3313"
52.021,98.323,4.6,"98.323,52.021"
-37.8368,179.8292,4.7,"179.8292,-37.8368"
-7.138,125.758,4.8,"125.758,-7.138"
-15.336,67.345,4.6,"67.345,-15.336"
-15.130999999999998,-173.685,4.6,"-173.685,-15.130999999999998"
-4.4644,-76.933,4.8,"-76.933,-4.4644"
2.6467,127.0113,4.5,"127.0113,2.6467"
-4.453,-102.006,4.6,"-102.006,-4.453"
48.595,156.197,5.4,"156.197,48.595"
-56.511,-25.7697,4.8,"-25.7697,-56.511"
-35.277,-105.661,4.8,"-105.661,-35.277"
51.278,-175.078,4.7,"-175.078,51.278"
39.224,141.446,4.7,"141.446,39.224"
3.0311,124.3967,4.5,"124.3967,3.0311"
-18.454,-173.25099999999995,5.2,"-173.25099999999995,-18.454"
-22.911,-175.12099999999995,4.8,"-175.12099999999995,-22.911"
8.34,91.788,4.6,"91.788,8.34"
64.3133,-18.2422,4.5,"-18.2422,64.3133"
-7.3139,155.1166,4.8,"155.1166,-7.3139"
-11.114,161.933,5.4,"161.933,-11.114"
18.4957,-103.1533,4.5,"-103.1533,18.4957"
32.99,142.565,4.5,"142.565,32.99"
38.82,141.912,5.0,"141.912,38.82"
-35.265,-72.089,4.6,"-72.089,-35.265"
-16.4553,-176.0574,4.5,"-176.0574,-16.4553"
3.886,126.588,4.5,"126.588,3.886"
-5.409,35.81,4.7,"35.81,-5.409"
3.766,126.514,4.5,"126.514,3.766"
-32.104,-178.137,5.2,"-178.137,-32.104"
-60.076,-18.991,4.8,"-18.991,-60.076"
6.36,124.599,4.6,"124.599,6.36"
-18.876,-174.868,5.3,"-174.868,-18.876"
-1.4907,100.5029,4.5,"100.5029,-1.4907"
-5.908,151.6,4.8,"151.6,-5.908"
39.837,142.083,5.7,"142.083,39.837"
0.4779,67.0817,5.3,"67.0817,0.4779"
-15.2323,-70.6176,4.5,"-70.6176,-15.2323"
2.301,126.94,5.5,"126.94,2.301"
-31.193,-176.842,4.6,"-176.842,-31.193"
3.9611,-78.807,4.7,"-78.807,3.9611"
-14.7037,-76.5,4.6,"-76.5,-14.7037"
9.064,126.178,4.7,"126.178,9.064"
12.507,125.375,5.0,"125.375,12.507"
-37.4927,179.9186,4.5,"179.9186,-37.4927"
-24.2227,-67.0546,4.9,"-67.0546,-24.2227"
-10.1041,-109.4504,4.5,"-109.4504,-10.1041"
24.106,122.705,4.8,"122.705,24.106"
17.844,-62.601000000000006,4.5,"-62.601000000000006,17.844"
33.205,92.016,5.2,"92.016,33.205"
-10.300999999999998,122.414,4.5,"122.414,-10.300999999999998"
12.2973,125.6787,4.6,"125.6787,12.2973"
-5.636,151.034,4.6,"151.034,-5.636"
39.755,140.47799999999998,4.7,"140.47799999999998,39.755"
-26.717,-176.239,4.7,"-176.239,-26.717"
62.04600000000001,-26.575,4.8,"-26.575,62.04600000000001"
-22.863000000000003,-66.10600000000001,5.0,"-66.10600000000001,-22.863000000000003"
32.4211,141.7902,4.6,"141.7902,32.4211"
12.163,141.116,4.9,"141.116,12.163"
-5.227,145.404,5.0,"145.404,-5.227"
-38.0759,-93.7148,4.5,"-93.7148,-38.0759"
20.743,121.428,4.6,"121.428,20.743"
-17.49,167.989,5.1,"167.989,-17.49"
71.142,-12.978,4.5,"-12.978,71.142"
-10.852,113.824,4.6,"113.824,-10.852"
39.593,142.774,4.5,"142.774,39.593"
24.856,122.031,4.6,"122.031,24.856"
-3.942,152.114,5.3,"152.114,-3.942"
-21.1427,168.87099999999995,4.6,"168.87099999999995,-21.1427"
35.69,140.0894,4.7,"140.0894,35.69"
34.026,73.87100000000002,4.5,"73.87100000000002,34.026"
5.855,124.382,4.8,"124.382,5.855"
-55.392,-28.736,4.8,"-28.736,-55.392"
-10.793,165.65400000000002,4.8,"165.65400000000002,-10.793"
5.816,126.319,4.8,"126.319,5.816"
20.754,144.795,4.5,"144.795,20.754"
31.471,84.714,4.5,"84.714,31.471"
-11.232,162.385,5.2,"162.385,-11.232"
-6.331,142.5994,6.0,"142.5994,-6.331"
-3.792,-80.521,4.7,"-80.521,-3.792"
51.23,-179.89,5.0,"-179.89,51.23"
-20.157,168.851,5.4,"168.851,-20.157"
-3.202,130.541,4.9,"130.541,-3.202"
-17.322,-71.956,5.1,"-71.956,-17.322"
-11.042,164.813,4.7,"164.813,-11.042"
46.219,154.52200000000005,4.5,"154.52200000000005,46.219"
-34.699,-70.229,4.7,"-70.229,-34.699"
85.18700000000003,11.454,4.8,"11.454,85.18700000000003"
30.8773,142.1043,4.6,"142.1043,30.8773"
0.0241,124.4702,5.6,"124.4702,0.0241"
-23.41,-115.131,4.6,"-115.131,-23.41"
58.4226,-154.1183,5.4,"-154.1183,58.4226"
-15.9123,167.72400000000005,5.0,"167.72400000000005,-15.9123"
-39.32,174.93,4.5,"174.93,-39.32"
11.877,43.773,4.8,"43.773,11.877"
-14.291,-70.58,5.6,"-70.58,-14.291"
-6.006,130.4296,4.6,"130.4296,-6.006"
28.742,82.455,4.5,"82.455,28.742"
-20.7144,-177.6611,4.8,"-177.6611,-20.7144"
-31.265,-178.36700000000005,4.7,"-178.36700000000005,-31.265"
-16.633,-174.132,4.6,"-174.132,-16.633"
-8.652000000000001,156.986,5.4,"156.986,-8.652000000000001"
-23.8261,179.9609,4.6,"179.9609,-23.8261"
37.2544,144.6049,5.1,"144.6049,37.2544"
-36.095,-97.8929,4.7,"-97.8929,-36.095"
35.48699999999999,140.793,4.8,"140.793,35.48699999999999"
4.128,126.599,4.8,"126.599,4.128"
0.934,97.381,4.5,"97.381,0.934"
1.485,127.038,5.3,"127.038,1.485"
21.073,94.504,4.6,"94.504,21.073"
-22.43,169.3015,4.7,"169.3015,-22.43"
6.4620000000000015,126.294,4.5,"126.294,6.4620000000000015"
-23.0878,-176.9538,4.5,"-176.9538,-23.0878"
30.2219,-114.2783,5.1,"-114.2783,30.2219"
-10.752,165.983,4.8,"165.983,-10.752"
-11.166,165.82299999999995,4.9,"165.82299999999995,-11.166"
-5.589,152.88299999999995,5.7,"152.88299999999995,-5.589"
42.55,145.135,4.9,"145.135,42.55"
1.977,93.337,4.9,"93.337,1.977"
-2.979,150.494,5.6,"150.494,-2.979"
-30.3674,-72.1148,4.9,"-72.1148,-30.3674"
-29.8934,-178.1865,4.7,"-178.1865,-29.8934"
-22.719,-176.563,4.5,"-176.563,-22.719"
7.92,94.115,4.8,"94.115,7.92"
46.598,153.144,4.5,"153.144,46.598"
5.5360000000000005,-82.435,4.8,"-82.435,5.5360000000000005"
9.852,125.978,4.9,"125.978,9.852"
37.323,135.122,4.7,"135.122,37.323"
26.3894,142.5224,4.5,"142.5224,26.3894"
48.495,154.054,4.8,"154.054,48.495"
16.6122,-95.0598,4.9,"-95.0598,16.6122"
-11.3197,-78.193,5.1,"-78.193,-11.3197"
0.7452,122.2107,5.5,"122.2107,0.7452"
39.5,73.814,5.2,"73.814,39.5"
-13.309,97.037,4.6,"97.037,-13.309"
9.945,-85.584,4.5,"-85.584,9.945"
28.001,-112.255,4.5,"-112.255,28.001"
-24.0484,-175.0806,4.6,"-175.0806,-24.0484"
37.4,143.716,4.8,"143.716,37.4"
45.944,142.58700000000005,4.5,"142.58700000000005,45.944"
51.053,179.051,5.0,"179.051,51.053"
31.508000000000006,83.506,4.8,"83.506,31.508000000000006"
3.022,95.652,4.6,"95.652,3.022"
47.13399999999999,155.303,4.9,"155.303,47.13399999999999"
-22.6486,-174.2725,5.1,"-174.2725,-22.6486"
54.7975,164.6469,4.6,"164.6469,54.7975"
-33.655,-72.033,5.6,"-72.033,-33.655"
12.246,144.113,4.9,"144.113,12.246"
6.7814,-72.9952,5.3,"-72.9952,6.7814"
22.9341,95.9607,5.7,"95.9607,22.9341"
-36.59,177.99,4.8,"177.99,-36.59"
40.077,142.077,4.5,"142.077,40.077"
-22.662,-175.109,4.6,"-175.109,-22.662"
41.397,142.106,4.5,"142.106,41.397"
-22.268,170.278,4.5,"170.278,-22.268"
11.989,143.689,4.9,"143.689,11.989"
-54.632,5.21,4.6,"5.21,-54.632"
47.308,153.695,4.7,"153.695,47.308"
-60.423,-26.818,4.6,"-26.818,-60.423"
-3.787,135.395,4.7,"135.395,-3.787"
22.609,94.557,4.6,"94.557,22.609"
-22.228,169.45,4.7,"169.45,-22.228"
-17.627,-177.34599999999998,4.5,"-177.34599999999998,-17.627"
-21.186,-68.33800000000001,4.7,"-68.33800000000001,-21.186"
-24.5057,-179.9794,4.5,"-179.9794,-24.5057"
25.39,122.071,4.7,"122.071,25.39"
-7.502999999999999,155.032,4.7,"155.032,-7.502999999999999"
-2.532,101.651,4.9,"101.651,-2.532"
35.434,140.912,5.2,"140.912,35.434"
-11.083,165.709,4.7,"165.709,-11.083"
-17.483,167.235,4.6,"167.235,-17.483"
1.858,127.387,4.7,"127.387,1.858"
17.547,-101.363,4.7,"-101.363,17.547"
51.5919,16.0691,4.7,"16.0691,51.5919"
-2.633,35.991,4.9,"35.991,-2.633"
2.323,126.709,4.7,"126.709,2.323"
2.422,126.851,5.3,"126.851,2.422"
-63.448,148.037,5.1,"148.037,-63.448"
-1.318,123.735,4.6,"123.735,-1.318"
27.109,54.727,4.7,"54.727,27.109"
-17.91,-178.535,4.5,"-178.535,-17.91"
32.67,47.63,4.9,"47.63,32.67"
-23.98,-178.16,4.7,"-178.16,-23.98"
-11.7993,164.1038,4.6,"164.1038,-11.7993"
43.816,147.167,5.7,"147.167,43.816"
4.7859,-76.2596,4.7,"-76.2596,4.7859"
13.442,120.591,4.6,"120.591,13.442"
50.125,-129.561,4.7,"-129.561,50.125"
-6.585,130.594,4.5,"130.594,-6.585"
37.564,142.575,4.9,"142.575,37.564"
51.757,-175.361,4.9,"-175.361,51.757"
0.269,125.716,4.8,"125.716,0.269"
33.325,137.454,4.7,"137.454,33.325"
-28.9265,60.6783,4.5,"60.6783,-28.9265"
22.74,120.786,4.9,"120.786,22.74"
60.565,167.50799999999995,4.7,"167.50799999999995,60.565"
-22.6798,-179.4619,4.7,"-179.4619,-22.6798"
0.755,122.884,4.8,"122.884,0.755"
-59.835,-26.794,4.7,"-26.794,-59.835"
5.482,127.079,4.9,"127.079,5.482"
10.465,92.239,4.6,"92.239,10.465"
-5.3210000000000015,152.534,4.7,"152.534,-5.3210000000000015"
-14.958,31.278,4.9,"31.278,-14.958"
3.557,125.779,4.9,"125.779,3.557"
10.08,126.01,5.0,"126.01,10.08"
-10.07,107.198,4.6,"107.198,-10.07"
-4.453,-80.84100000000002,4.6,"-80.84100000000002,-4.453"
-38.265,-73.71600000000002,5.2,"-73.71600000000002,-38.265"
-55.959,-143.35399999999996,5.0,"-143.35399999999996,-55.959"
24.304,141.509,4.7,"141.509,24.304"
-8.1633,116.8103,4.9,"116.8103,-8.1633"
-56.074,-27.475,4.5,"-27.475,-56.074"
33.947,73.815,4.5,"73.815,33.947"
-36.036,-71.075,5.0,"-71.075,-36.036"
10.018,93.541,4.5,"93.541,10.018"
-58.3742,-25.0832,4.6,"-25.0832,-58.3742"
27.55,55.79,4.7,"55.79,27.55"
71.8899,-1.2203,4.5,"-1.2203,71.8899"
-5.978,151.98,4.5,"151.98,-5.978"
-55.3968,-28.2771,5.5,"-28.2771,-55.3968"
21.797,121.3317,4.5,"121.3317,21.797"
23.667,142.249,5.2,"142.249,23.667"
6.654,-72.992,4.8,"-72.992,6.654"
19.021,145.36,4.5,"145.36,19.021"
-20.731,168.669,4.9,"168.669,-20.731"
-25.026,179.25599999999997,4.5,"179.25599999999997,-25.026"
27.264,89.331,5.5,"89.331,27.264"
1.7485,126.2834,4.7,"126.2834,1.7485"
1.41,128.325,4.7,"128.325,1.41"
-52.2376,15.6097,4.5,"15.6097,-52.2376"
-14.311,167.373,5.0,"167.373,-14.311"
76.209,6.3420000000000005,4.8,"6.3420000000000005,76.209"
13.7899,144.8854,4.8,"144.8854,13.7899"
3.67,126.724,4.6,"126.724,3.67"
8.026,91.958,4.9,"91.958,8.026"
-20.1947,-177.0696,4.5,"-177.0696,-20.1947"
-4.709,149.484,4.7,"149.484,-4.709"
40.201,142.42600000000004,4.6,"142.42600000000004,40.201"
31.695,73.704,4.6,"73.704,31.695"
25.127,-109.574,5.9,"-109.574,25.127"
-5.8455,146.745,5.4,"146.745,-5.8455"
-32.4142,-177.9877,4.9,"-177.9877,-32.4142"
-17.285999999999998,-174.012,4.7,"-174.012,-17.285999999999998"
-12.234000000000002,165.574,4.6,"165.574,-12.234000000000002"
-4.7661,151.7217,4.8,"151.7217,-4.7661"
63.449,-147.494,4.8,"-147.494,63.449"
-3.907,140.34799999999998,5.0,"140.34799999999998,-3.907"
15.0701,-60.5254,5.8,"-60.5254,15.0701"
2.625,94.492,5.1,"94.492,2.625"
13.3024,-87.8448,4.9,"-87.8448,13.3024"
10.603,91.492,4.8,"91.492,10.603"
55.463,-35.018,4.9,"-35.018,55.463"
51.754,176.946,4.7,"176.946,51.754"
-28.035,-66.837,4.5,"-66.837,-28.035"
-38.22,175.9,4.7,"175.9,-38.22"
50.664,-28.718000000000004,5.2,"-28.718000000000004,50.664"
9.513,-80.28699999999998,4.8,"-80.28699999999998,9.513"
-22.819000000000006,171.99900000000005,5.2,"171.99900000000005,-22.819000000000006"
-30.256,-178.142,5.6,"-178.142,-30.256"
-7.164,126.562,4.8,"126.562,-7.164"
39.357,73.845,4.9,"73.845,39.357"
45.38,151.049,5.0,"151.049,45.38"
-11.354,165.06599999999997,4.5,"165.06599999999997,-11.354"
-54.588,157.27100000000004,6.4,"157.27100000000004,-54.588"
14.392,119.599,4.5,"119.599,14.392"
51.017,177.46200000000005,4.6,"177.46200000000005,51.017"
26.87,143.69799999999995,4.9,"143.69799999999995,26.87"
31.812,83.934,4.8,"83.934,31.812"
4.346,93.891,4.5,"93.891,4.346"
9.63,126.097,4.5,"126.097,9.63"
17.634,-61.707,4.7,"-61.707,17.634"
-6.151,142.481,4.7,"142.481,-6.151"
-17.729,167.82,4.6,"167.82,-17.729"
-11.242,165.685,5.1,"165.685,-11.242"
-30.411,-177.366,4.6,"-177.366,-30.411"
